id,key,value,type
23417990,highway,residential,regular
23417990,lanes,1,regular
23417990,surface,paved,regular
23417991,highway,unclassified,regular
23417991,lanes,1,regular
23417991,surface,unpaved,regular
23417992,created_by,Scarabeaus,regular
23417992,highway,unclassified,regular
23417992,lanes,1,regular
23417992,surface,unpaved,regular
23417993,highway,service,regular
23417993,lanes,1,regular
23417993,surface,paved,regular
23417994,created_by,Potlatch 0.9c,regular
23417994,highway,residential,regular
23417994,lanes,2,regular
23417994,surface,paved,regular
23417995,created_by,Potlatch 0.9c,regular
23417995,highway,residential,regular
23417995,lanes,1,regular
23417995,surface,paved,regular
23417996,created_by,Potlatch 0.9c,regular
23417996,highway,residential,regular
23417996,lanes,1,regular
23417996,surface,paved,regular
23417997,highway,residential,regular
23417997,lanes,2,regular
23417997,oneway,yes,regular
23417997,surface,paved,regular
23417998,created_by,Scarabeaus,regular
23417998,highway,residential,regular
23417998,lanes,1,regular
23417998,surface,paved,regular
23417999,highway,residential,regular
23417999,lanes,2,regular
23417999,surface,paved,regular
23418000,created_by,Potlatch 0.9c,regular
23418000,highway,residential,regular
23418000,lanes,2,regular
23418000,surface,paved,regular
23418001,highway,residential,regular
23418001,surface,paved,regular
23418002,created_by,Potlatch 0.9c,regular
23418002,highway,residential,regular
23418002,lanes,1,regular
23418002,surface,paved,regular
23418003,highway,service,regular
23418003,lanes,1,regular
23418003,surface,paved,regular
23418004,highway,service,regular
23418004,lanes,2,regular
23418004,surface,paved,regular
23418005,created_by,Scarabeaus,regular
23418005,highway,residential,regular
23418005,lanes,2,regular
23418005,surface,paved,regular
23418006,highway,residential,regular
23418006,surface,paved,regular
23418007,highway,service,regular
23418007,lanes,2,regular
23418007,oneway,yes,regular
23418007,surface,paved,regular
23418008,highway,service,regular
23418008,lanes,2,regular
23418008,surface,paved,regular
23418009,created_by,Scarabeaus,regular
23418009,highway,residential,regular
23418009,lanes,2,regular
23418009,surface,paved,regular
23418011,created_by,Potlatch 0.9c,regular
23418011,highway,residential,regular
23418011,lanes,1,regular
23418011,surface,paved,regular
23418013,highway,residential,regular
23418013,lanes,1,regular
23418013,name,Gang III,regular
23418013,surface,paved,regular
23418014,created_by,Scarabeaus,regular
23418014,highway,residential,regular
23418014,lanes,2,regular
23418014,surface,paved,regular
23418015,highway,residential,regular
23418015,lanes,2,regular
23418015,name,Jalan Pasraman Unud,regular
23418015,surface,paved,regular
23418016,highway,service,regular
23418016,lanes,2,regular
23418016,surface,paved,regular
23418017,created_by,Potlatch 0.9c,regular
23418017,highway,residential,regular
23418017,lanes,1,regular
23418017,surface,paved,regular
23418018,highway,residential,regular
23418018,lanes,2,regular
23418018,surface,paved,regular
23418019,highway,residential,regular
23418019,lanes,2,regular
23418019,name,Jalan Penataran Agung,regular
23418019,surface,paved,regular
23418020,highway,residential,regular
23418020,lanes,1,regular
23418020,surface,paved,regular
23418021,created_by,Potlatch 0.9c,regular
23418021,highway,residential,regular
23418021,lanes,1,regular
23418021,surface,unpaved,regular
23418022,highway,residential,regular
23418022,lanes,1,regular
23418022,surface,paved,regular
23418023,highway,service,regular
23418023,lanes,2,regular
23418023,source,GPS,regular
23418023,surface,paved,regular
23418024,created_by,Scarabeaus,regular
23418024,highway,unclassified,regular
23418024,lanes,1,regular
23418024,surface,paved,regular
23418025,highway,residential,regular
23418025,source,GPS; survey,regular
23418026,highway,residential,regular
23418027,highway,residential,regular
23418027,lanes,2,regular
23418027,oneway,no,regular
23418027,source,GPS,regular
23418027,surface,asphalt,regular
23418028,highway,unclassified,regular
23418028,lanes,1,regular
23418028,surface,paved,regular
23418030,created_by,Potlatch 0.9c,regular
23418030,highway,residential,regular
23418030,lanes,2,regular
23418030,surface,paved,regular
23418031,highway,service,regular
23418031,lanes,2,regular
23418031,surface,paved,regular
23418032,highway,residential,regular
23418032,lanes,1,regular
23418032,source,GPS,regular
23418032,surface,paved,regular
23418033,bridge,yes,regular
23418033,highway,residential,regular
23418033,lanes,2,regular
23418033,surface,paved,regular
23418034,created_by,Scarabeaus,regular
23418034,highway,unclassified,regular
23418034,lanes,1,regular
23418034,surface,unpaved,regular
23418035,highway,residential,regular
23418035,lanes,2,regular
23418035,surface,paved,regular
23418036,highway,residential,regular
23418036,lanes,1,regular
23418036,name,Gang IX,regular
23418036,surface,paved,regular
23418037,highway,residential,regular
23418037,lanes,1,regular
23418037,surface,paved,regular
23418038,created_by,Scarabeaus,regular
23418038,highway,residential,regular
23418038,lanes,1,regular
23418038,surface,paved,regular
23418039,created_by,Scarabeaus,regular
23418039,highway,unclassified,regular
23418039,lanes,1,regular
23418039,surface,unpaved,regular
23418040,highway,residential,regular
23418040,lanes,2,regular
23418040,surface,paved,regular
23418041,highway,residential,regular
23418041,lanes,2,regular
23418041,surface,paved,regular
23418042,highway,unclassified,regular
23418043,created_by,Scarabeaus,regular
23418043,highway,residential,regular
23418043,lanes,2,regular
23418043,surface,paved,regular
23418044,foot,yes,regular
23418044,highway,cycleway,regular
23418044,horse,no,regular
23418044,lanes,1,regular
23418044,surface,paved,regular
23418046,highway,residential,regular
23418046,lanes,1,regular
23418046,surface,paved,regular
23418047,highway,secondary,regular
23418047,junction,roundabout,regular
23418047,lanes,2,regular
23418047,oneway,yes,regular
23418047,surface,paved,regular
23418048,highway,unclassified,regular
23418048,oneway,no,regular
23418048,source,GPS,regular
23418048,surface,asphalt,regular
23418049,highway,residential,regular
23418049,lanes,1,regular
23418049,name,Gang II,regular
23418049,surface,paved,regular
23418051,highway,residential,regular
23418051,lanes,2,regular
23418051,surface,paved,regular
23418055,created_by,Potlatch 0.9c,regular
23418055,highway,residential,regular
23418055,lanes,2,regular
23418055,surface,paved,regular
23418056,created_by,Scarabeaus,regular
23418056,highway,residential,regular
23418056,lanes,1,regular
23418056,surface,paved,regular
23418057,created_by,Potlatch 0.9c,regular
23418057,highway,residential,regular
23418057,lanes,2,regular
23418057,surface,paved,regular
23418058,highway,residential,regular
23418058,lanes,1,regular
23418058,surface,paved,regular
23418059,created_by,Potlatch 0.9c,regular
23418059,highway,residential,regular
23418059,lanes,1,regular
23418059,surface,paved,regular
23418060,created_by,Scarabeaus,regular
23418060,highway,residential,regular
23418060,lanes,1,regular
23418060,surface,paved,regular
23418062,created_by,Scarabeaus,regular
23418062,highway,unclassified,regular
23418062,lanes,1,regular
23418062,surface,paved,regular
23418063,highway,service,regular
23418063,source,GPS,regular
23418063,surface,paved,regular
23418064,created_by,Potlatch 0.9c,regular
23418064,highway,residential,regular
23418064,lanes,2,regular
23418064,surface,paved,regular
23418065,highway,residential,regular
23418065,lanes,2,regular
23418065,surface,paved,regular
23418066,highway,living_street,regular
23418066,lanes,1,regular
23418066,surface,unpaved,regular
23418067,highway,residential,regular
23418067,lanes,2,regular
23418067,oneway,yes,regular
23418067,surface,paved,regular
23418068,highway,secondary,regular
23418068,lanes,2,regular
23418068,oneway,yes,regular
23418068,surface,paved,regular
23418069,created_by,Potlatch 0.9c,regular
23418069,highway,residential,regular
23418069,lanes,1,regular
23418069,surface,paved,regular
23418070,created_by,Scarabeaus,regular
23418070,highway,residential,regular
23418070,lanes,2,regular
23418070,surface,paved,regular
23418071,highway,residential,regular
23418071,lanes,1,regular
23418071,surface,unpaved,regular
23418072,highway,tertiary,regular
23418072,lanes,2,regular
23418072,name,Jalan Raya Puri Gading,regular
23418072,surface,asphalt,regular
23418073,highway,residential,regular
23418073,lanes,2,regular
23418073,surface,paved,regular
23418074,highway,service,regular
23418074,lanes,2,regular
23418074,surface,paved,regular
23418075,highway,residential,regular
23418075,lanes,1,regular
23418075,source,GPS,regular
23418075,surface,paved,regular
23418076,highway,unclassified,regular
23418077,created_by,Potlatch 0.9c,regular
23418077,highway,residential,regular
23418077,lanes,2,regular
23418077,surface,paved,regular
23418079,created_by,Scarabeaus,regular
23418079,highway,residential,regular
23418079,lanes,1,regular
23418079,surface,paved,regular
23418080,highway,residential,regular
23418080,lanes,2,regular
23418080,surface,paved,regular
23418081,highway,unclassified,regular
23418081,lanes,1,regular
23418081,surface,paved,regular
23418082,created_by,Scarabeaus,regular
23418082,highway,residential,regular
23418082,lanes,1,regular
23418082,surface,paved,regular
23418083,created_by,Potlatch 0.9c,regular
23418083,highway,residential,regular
23418083,lanes,1,regular
23418083,surface,paved,regular
23418084,highway,residential,regular
23418084,lanes,2,regular
23418084,surface,paved,regular
23418085,created_by,Potlatch 0.9c,regular
23418085,highway,residential,regular
23418085,lanes,1,regular
23418085,surface,unpaved,regular
23418086,highway,unclassified,regular
23418086,lanes,2,regular
23418086,surface,paved,regular
23418090,highway,service,regular
23418090,lanes,1,regular
23418090,surface,paved,regular
23418091,highway,service,regular
23418091,lanes,2,regular
23418091,surface,paved,regular
23418093,created_by,Scarabeaus,regular
23418093,highway,residential,regular
23418093,lanes,1,regular
23418093,surface,paved,regular
23418094,bridge,yes,regular
23418094,highway,residential,regular
23418094,lanes,2,regular
23418094,surface,paved,regular
23418095,created_by,Scarabeaus,regular
23418095,highway,residential,regular
23418095,lanes,2,regular
23418095,surface,paved,regular
23418099,created_by,Scarabeaus,regular
23418099,highway,residential,regular
23418099,lanes,1,regular
23418099,surface,paved,regular
23418100,postcode,80361,addr
23418100,street,Jalan Taman Giri,addr
23418100,highway,unclassified,regular
23418100,lanes,1,regular
23418100,name,Jl.Taman Giri Cluster,regular
23418100,surface,unpaved,regular
23418102,highway,residential,regular
23418102,lanes,2,regular
23418102,surface,paved,regular
23418103,created_by,Scarabeaus,regular
23418103,highway,residential,regular
23418103,lanes,1,regular
23418103,surface,paved,regular
23418104,created_by,Scarabeaus,regular
23418104,highway,residential,regular
23418104,lanes,1,regular
23418104,surface,paved,regular
23418105,created_by,Potlatch 0.9c,regular
23418105,highway,residential,regular
23418105,lanes,2,regular
23418105,surface,paved,regular
23418106,created_by,Potlatch 0.9c,regular
23418106,highway,residential,regular
23418106,lanes,1,regular
23418106,surface,unpaved,regular
23418107,highway,residential,regular
23418107,lanes,2,regular
23418107,surface,paved,regular
23418108,highway,residential,regular
23418108,lanes,2,regular
23418108,surface,paved,regular
23418109,highway,residential,regular
23418109,lanes,1,regular
23418109,surface,paved,regular
23418110,highway,residential,regular
23418110,lanes,2,regular
23418110,surface,paved,regular
23418111,highway,residential,regular
23418111,surface,paved,regular
23418112,highway,residential,regular
23418112,lanes,2,regular
23418112,oneway,yes,regular
23418112,surface,paved,regular
23418113,highway,service,regular
23418113,lanes,2,regular
23418113,surface,paved,regular
23418114,created_by,Scarabeaus,regular
23418114,highway,residential,regular
23418114,lanes,1,regular
23418114,surface,paved,regular
23418115,created_by,Scarabeaus,regular
